videoId,authorDisplayName,publishedAt,updatedAt,likeCount,totalReplyCount,textDisplay,textStopWordsRemoved,textTokenized,textLemmatized,pos,posTag,posDependency,posShape,posAlpha,posStopWord,textEntityType
rDxrpSqYHD8,@BananaDouji,2023-11-02 16:13:29+00:00,2023-11-02 16:13:29+00:00,0,0,oh please release josie ,oh release josie,"['oh', 'release', 'josie']","['oh', 'release', 'josie']","['INTJ', 'NOUN', 'NOUN']","['UH', 'NN', 'NNS']","['intj', 'ROOT', 'dobj']","['xx', 'xxxx', 'xxxx']","[True, True, True]","[False, False, False]","['', '', '']"
rDxrpSqYHD8,@dummyroll01,2023-11-02 16:14:53+00:00,2023-11-02 16:14:53+00:00,1,0,looks good devil jin and alisa need work in the aesthetics department nearing preorder territory,looks good devil jin alisa need work aesthetics department nearing preorder territory,"['looks', 'good', 'devil', 'jin', 'alisa', 'need', 'work', 'aesthetics', 'department', 'nearing', 'preorder', 'territory']","['look', 'good', 'devil', 'jin', 'alisa', 'need', 'work', 'aesthetic', 'department', 'nearing', 'preorder', 'territory']","['VERB', 'ADJ', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'NOUN']","['VBZ', 'JJ', 'NNP', 'NN', 'NNP', 'VBP', 'NN', 'NNS', 'NNP', 'NN', 'NN', 'NN']","['ROOT', 'amod', 'compound', 'compound', 'nsubj', 'ccomp', 'compound', 'compound', 'nmod', 'acl', 'amod', 'dobj']","['xxxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False]","['', '', '', '', '', '', '', 'ORG', 'ORG', '', '', '']"
rDxrpSqYHD8,@monkydeansantana,2023-11-02 16:17:40+00:00,2023-11-02 16:17:40+00:00,0,0,lol no lucky cloe or eddy gordo ouch,lol lucky cloe eddy gordo ouch,"['lol', 'lucky', 'cloe', 'eddy', 'gordo', 'ouch']","['lol', 'lucky', 'cloe', 'eddy', 'gordo', 'ouch']","['PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'NOUN']","['NNP', 'JJ', 'NNP', 'NNP', 'NNP', 'NN']","['nmod', 'amod', 'compound', 'compound', 'compound', 'ROOT']","['xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True, True]","[False, False, False, False, False, False]","['', '', '', '', '', '']"
rDxrpSqYHD8,@jaivettasheem1314,2023-11-02 16:18:08+00:00,2023-11-02 16:18:08+00:00,0,0,please eddy i pray for you in the future,eddy pray future,"['eddy', 'pray', 'future']","['eddy', 'pray', 'future']","['PROPN', 'VERB', 'NOUN']","['NNP', 'VB', 'NN']","['nsubj', 'ROOT', 'dobj']","['xxxx', 'xxxx', 'xxxx']","[True, True, True]","[False, False, False]","['', '', '']"
rDxrpSqYHD8,@MESHO.-,2023-11-02 16:22:45+00:00,2023-11-02 16:22:45+00:00,0,0,bob  ,bob  ,"['bob', ' ']","['bob', ' ']","['PROPN', 'SPACE']","['NNP', '_SP']","['ROOT', 'dep']","['xxx', ' ']","[True, False]","[False, False]","['PERSON', 'PERSON']"
rDxrpSqYHD8,@enriquecurajr3853,2023-11-02 16:27:45+00:00,2023-11-02 16:27:45+00:00,0,0,i want alex and jaycee and roger to please and do not forget michelle chang to,want alex jaycee roger forget michelle chang,"['want', 'alex', 'jaycee', 'roger', 'forget', 'michelle', 'chang']","['want', 'alex', 'jaycee', 'roger', 'forget', 'michelle', 'chang']","['VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['VB', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP']","['ROOT', 'compound', 'compound', 'nsubj', 'ccomp', 'compound', 'nsubj']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True, True, True]","[False, False, False, False, False, False, False]","['', 'PERSON', 'PERSON', 'PERSON', 'PERSON', 'PERSON', 'PERSON']"
rDxrpSqYHD8,@pedrosantos6183,2023-11-02 16:36:38+00:00,2023-11-02 16:36:38+00:00,0,0,please bring back mokujin,bring mokujin,"['bring', 'mokujin']","['bring', 'mokujin']","['VERB', 'NOUN']","['VB', 'NN']","['ROOT', 'dobj']","['xxxx', 'xxxx']","[True, True]","[False, False]","['', '']"
rDxrpSqYHD8,@user-xw8ql4dr8l,2023-11-02 16:39:39+00:00,2023-11-02 16:39:39+00:00,0,0,where is akuma ,akuma,['akuma'],['akuma'],['PROPN'],['NNP'],['ROOT'],['xxxx'],[True],[False],['']
rDxrpSqYHD8,@gustlizer7993,2023-11-02 16:43:48+00:00,2023-11-02 16:43:48+00:00,0,0,release akuma and i will play the game ,release akuma play game,"['release', 'akuma', 'play', 'game']","['release', 'akuma', 'play', 'game']","['VERB', 'NOUN', 'NOUN', 'NOUN']","['VB', 'NN', 'NN', 'NN']","['compound', 'nsubj', 'compound', 'ROOT']","['xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True]","[False, False, False, False]","['', '', '', '']"
rDxrpSqYHD8,@Razer5542,2023-11-02 16:44:12+00:00,2023-11-02 16:44:12+00:00,0,0,dragunovdevil jinyoshimitsu let us fking go,dragunovdevil jinyoshimitsu let fking,"['dragunovdevil', 'jinyoshimitsu', 'let', 'fking']","['dragunovdevil', 'jinyoshimitsu', 'let', 'fke']","['PROPN', 'PROPN', 'VERB', 'VERB']","['NNP', 'NNP', 'VBD', 'VBG']","['amod', 'nsubj', 'ROOT', 'ccomp']","['xxxx', 'xxxx', 'xxx', 'xxxx']","[True, True, True, True]","[False, False, False, False]","['', '', '', '']"
rDxrpSqYHD8,@DefinitelyNotABox,2023-11-02 16:47:33+00:00,2023-11-02 16:47:33+00:00,0,0,anime,anime,['anime'],['anime'],['NOUN'],['NN'],['ROOT'],['xxxx'],[True],[False],['']
rDxrpSqYHD8,@neantdistordu982,2023-11-02 16:51:11+00:00,2023-11-02 16:51:11+00:00,1,0,goty incoming,goty incoming,"['goty', 'incoming']","['goty', 'incoming']","['NOUN', 'ADJ']","['NN', 'JJ']","['npadvmod', 'ROOT']","['xxxx', 'xxxx']","[True, True]","[False, False]","['', '']"
rDxrpSqYHD8,@waleedsharif618,2023-11-02 16:52:00+00:00,2023-11-02 16:52:00+00:00,0,0,where ie lei wulong ,ie lei wulong,"['ie', 'lei', 'wulong']","['ie', 'lei', 'wulong']","['PROPN', 'X', 'NOUN']","['NNP', 'FW', 'NN']","['ROOT', 'compound', 'pobj']","['xx', 'xxx', 'xxxx']","[True, True, True]","[False, False, False]","['', '', '']"
rDxrpSqYHD8,@umerfarooq3176,2023-11-02 16:55:05+00:00,2023-11-02 16:55:05+00:00,0,0,no akuma,akuma,['akuma'],['akuma'],['PROPN'],['NNP'],['ROOT'],['xxxx'],[True],[False],['']
rDxrpSqYHD8,@mrsaif4135,2023-11-02 16:56:22+00:00,2023-11-02 16:56:22+00:00,0,0,a hrefaboutinvalidzcsafeza,hrefaboutinvalidzcsafeza,['hrefaboutinvalidzcsafeza'],['hrefaboutinvalidzcsafeza'],['PROPN'],['NNP'],['ROOT'],['xxxx'],[True],[False],['']
rDxrpSqYHD8,@Demial_Sparda,2023-11-02 16:58:49+00:00,2023-11-02 16:58:49+00:00,1,0,shorts instead of panties i guess ill stick to doa,shorts instead panties guess ill stick doa,"['shorts', 'instead', 'panties', 'guess', 'ill', 'stick', 'doa']","['short', 'instead', 'pantie', 'guess', 'ill', 'stick', 'doa']","['NOUN', 'ADV', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PROPN']","['NNS', 'RB', 'NNS', 'VBP', 'JJ', 'NN', 'NNP']","['nsubj', 'advmod', 'nsubj', 'ROOT', 'amod', 'compound', 'dobj']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxx']","[True, True, True, True, True, True, True]","[False, False, False, False, False, False, False]","['', '', '', '', '', '', '']"
rDxrpSqYHD8,@aykjedits8102,2023-11-02 17:03:25+00:00,2023-11-02 17:03:25+00:00,0,0,oh thank god alisa still in the game,oh thank god alisa game,"['oh', 'thank', 'god', 'alisa', 'game']","['oh', 'thank', 'god', 'alisa', 'game']","['INTJ', 'VERB', 'PROPN', 'PROPN', 'NOUN']","['UH', 'VBP', 'NNP', 'NNP', 'NN']","['intj', 'ROOT', 'compound', 'compound', 'dobj']","['xx', 'xxxx', 'xxx', 'xxxx', 'xxxx']","[True, True, True, True, True]","[False, False, False, False, False]","['', '', '', '', '']"
rDxrpSqYHD8,@brandonindra2061,2023-11-02 17:07:53+00:00,2023-11-02 17:07:53+00:00,0,0,yes devil jin,yes devil jin,"['yes', 'devil', 'jin']","['yes', 'devil', 'jin']","['INTJ', 'PROPN', 'NOUN']","['UH', 'NNP', 'NN']","['intj', 'compound', 'ROOT']","['xxx', 'xxxx', 'xxx']","[True, True, True]","[False, False, False]","['', '', '']"
rDxrpSqYHD8,@ramilsutarez3220,2023-11-02 17:08:48+00:00,2023-11-02 17:08:48+00:00,0,0,will not be surprised if heihachis moveset is now in kuma,surprised heihachis moveset kuma,"['surprised', 'heihachis', 'moveset', 'kuma']","['surprise', 'heihachis', 'moveset', 'kuma']","['VERB', 'PRON', 'VERB', 'PRON']","['VBD', 'DT', 'VBD', 'PRP']","['ROOT', 'nsubj', 'ccomp', 'npadvmod']","['xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True]","[False, False, False, False]","['', '', '', '']"
rDxrpSqYHD8,@max123187,2023-11-02 17:10:58+00:00,2023-11-02 17:10:58+00:00,0,0,yo queria eddi  ogro y aunque es imposible a gon,yo queria eddi   ogro y aunque es imposible gon,"['yo', 'queria', 'eddi', '  ', 'ogro', 'y', 'aunque', 'es', 'imposible', 'gon']","['yo', 'queria', 'eddi', '  ', 'ogro', 'y', 'aunque', 'es', 'imposible', 'gon']","['PROPN', 'PROPN', 'PROPN', 'SPACE', 'VERB', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN']","['NNP', 'NNP', 'NNP', '_SP', 'VBP', 'NNP', 'NN', 'IN', 'JJ', 'NN']","['compound', 'npadvmod', 'npadvmod', 'dep', 'ROOT', 'compound', 'dobj', 'prep', 'amod', 'pobj']","['xx', 'xxxx', 'xxxx', '  ', 'xxxx', 'x', 'xxxx', 'xx', 'xxxx', 'xxx']","[True, True, True, False, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False]","['PERSON', 'PERSON', '', '', '', '', '', '', '', '']"
rDxrpSqYHD8,@ToquitoTV,2023-11-02 17:11:43+00:00,2023-11-02 17:11:43+00:00,0,0,where eddy gordo нам нужен эдди капоэйра бойцы  знаки и символ теккен,eddy gordo нам нужен эдди капоэйра бойцы   знаки и символ теккен,"['eddy', 'gordo', 'нам', 'нужен', 'эдди', 'капоэйра', 'бойцы', '  ', 'знаки', 'и', 'символ', 'теккен']","['eddy', 'gordo', 'нам', 'нужен', 'эдди', 'капоэйра', 'бойцы', '  ', 'знаки', 'и', 'символ', 'теккен']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'SPACE', 'VERB', 'ADJ', 'PROPN', 'NOUN']","['NNP', 'NNP', 'NNP', 'NNP', 'NNS', 'NNP', 'NN', '_SP', 'VBD', 'JJ', 'NNP', 'NN']","['compound', 'compound', 'compound', 'compound', 'nsubj', 'compound', 'nsubj', 'dep', 'ROOT', 'amod', 'amod', 'dobj']","['xxxx', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', '  ', 'xxxx', 'x', 'xxxx', 'xxxx']","[True, True, True, True, True, True, True, False, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False]","['ORG', 'ORG', '', '', '', '', '', '', '', '', '', '']"
rDxrpSqYHD8,@ZeroKunX4,2023-11-02 17:12:51+00:00,2023-11-02 17:12:51+00:00,0,0,still waiting for miguel,waiting miguel,"['waiting', 'miguel']","['wait', 'miguel']","['VERB', 'PROPN']","['VBG', 'NNP']","['ROOT', 'dobj']","['xxxx', 'xxxx']","[True, True]","[False, False]","['', '']"
rDxrpSqYHD8,@charleshicks3140,2023-11-02 17:16:13+00:00,2023-11-02 17:16:13+00:00,0,0,where is eddy,eddy,['eddy'],['eddy'],['VERB'],['VB'],['ROOT'],['xxxx'],[True],[False],['']
rDxrpSqYHD8,@AB-xb8uj,2023-11-02 17:16:43+00:00,2023-11-02 17:16:43+00:00,0,0,plz miguel soon,plz miguel soon,"['plz', 'miguel', 'soon']","['plz', 'miguel', 'soon']","['INTJ', 'PROPN', 'ADV']","['UH', 'NNP', 'RB']","['intj', 'ROOT', 'advmod']","['xxx', 'xxxx', 'xxxx']","[True, True, True]","[False, False, False]","['', '', '']"
rDxrpSqYHD8,@mishuwu21dg29,2023-11-02 17:18:05+00:00,2023-11-02 17:18:05+00:00,0,0,i am hella in with dj back which is obvious of course to be in the game but for second i was scared that he would be dlclike only and not in as a main roster character but you know how i mean it like again thank god and that outfit oohh damnn it looks perfect so devillike king pinaristocratic style maybe also kind of vergil style outfit too and the rage art looks op af it passes kazuyas rage art in a level thank you namco  that is indeed something we really would ask for to witness for the game that andif they added anna william yeah i know love her like crazy simillar with nina we all wanted it to be true,hella dj obvious course game second scared dlclike main roster character know mean like thank god outfit oohh damnn looks perfect devillike king pinaristocratic style maybe kind vergil style outfit rage art looks op af passes kazuyas rage art level thank namco   ask witness game andif added anna william yeah know love like crazy simillar nina wanted true,"['hella', 'dj', 'obvious', 'course', 'game', 'second', 'scared', 'dlclike', 'main', 'roster', 'character', 'know', 'mean', 'like', 'thank', 'god', 'outfit', 'oohh', 'damnn', 'looks', 'perfect', 'devillike', 'king', 'pinaristocratic', 'style', 'maybe', 'kind', 'vergil', 'style', 'outfit', 'rage', 'art', 'looks', 'op', 'af', 'passes', 'kazuyas', 'rage', 'art', 'level', 'thank', 'namco', '  ', 'ask', 'witness', 'game', 'andif', 'added', 'anna', 'william', 'yeah', 'know', 'love', 'like', 'crazy', 'simillar', 'nina', 'wanted', 'true']","['hella', 'dj', 'obvious', 'course', 'game', 'second', 'scare', 'dlclike', 'main', 'roster', 'character', 'know', 'mean', 'like', 'thank', 'god', 'outfit', 'oohh', 'damnn', 'look', 'perfect', 'devillike', 'king', 'pinaristocratic', 'style', 'maybe', 'kind', 'vergil', 'style', 'outfit', 'rage', 'art', 'look', 'op', 'af', 'pass', 'kazuyas', 'rage', 'art', 'level', 'thank', 'namco', '  ', 'ask', 'witness', 'game', 'andif', 'add', 'anna', 'william', 'yeah', 'know', 'love', 'like', 'crazy', 'simillar', 'nina', 'want', 'true']","['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'INTJ', 'VERB', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'VERB', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'SPACE', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'INTJ', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADJ']","['NNP', 'IN', 'JJ', 'NN', 'NN', 'RB', 'VBD', 'IN', 'JJ', 'NN', 'NN', 'VBP', 'VB', 'UH', 'VBP', 'NNP', 'NNP', 'JJ', 'NN', 'VBZ', 'JJ', 'JJ', 'NN', 'JJ', 'NN', 'RB', 'VB', 'NN', 'NN', 'NN', 'NN', 'NN', 'VBZ', 'NN', 'IN', 'VBZ', 'NNP', 'NN', 'NN', 'NN', 'NN', 'NNP', '_SP', 'VB', 'NN', 'NN', 'NNS', 'VBD', 'NNP', 'NNP', 'UH', 'VBP', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'VBD', 'JJ']","['nsubj', 'prep', 'amod', 'compound', 'pobj', 'advmod', 'amod', 'prep', 'amod', 'compound', 'pobj', 'amod', 'parataxis', 'intj', 'intj', 'dobj', 'compound', 'compound', 'nsubj', 'advcl', 'acomp', 'amod', 'nmod', 'amod', 'nsubj', 'advmod', 'ROOT', 'compound', 'compound', 'compound', 'compound', 'dobj', 'conj', 'dobj', 'prep', 'dep', 'compound', 'compound', 'compound', 'compound', 'compound', 'dobj', 'dep', 'conj', 'compound', 'compound', 'dobj', 'conj', 'compound', 'npadvmod', 'nsubj', 'parataxis', 'nsubj', 'prep', 'amod', 'compound', 'pobj', 'ROOT', 'acomp']","['xxxx', 'xx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xx', 'xx', 'xxxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', '  ', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['', '', '', '', '', 'ORDINAL', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'PERSON', 'PERSON', '', '', '', '', '', '', '', '', '']"
rDxrpSqYHD8,@hobhobbit1760,2023-11-02 17:22:54+00:00,2023-11-02 17:22:54+00:00,0,0,i hope the last two spots are for mokujin and roger,hope spots mokujin roger,"['hope', 'spots', 'mokujin', 'roger']","['hope', 'spot', 'mokujin', 'roger']","['PROPN', 'NOUN', 'PROPN', 'PROPN']","['NNP', 'NNS', 'NNP', 'NNP']","['compound', 'compound', 'compound', 'ROOT']","['xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True]","[False, False, False, False]","['', '', '', '']"
rDxrpSqYHD8,@lunarm4,2023-11-02 17:27:46+00:00,2023-11-02 17:28:09+00:00,10,0,i am so happy to see these legends return but i am never going to be fully satisfied until i see one of my old mains bruce irvin make a comeback,happy legends return going fully satisfied old mains bruce irvin comeback,"['happy', 'legends', 'return', 'going', 'fully', 'satisfied', 'old', 'mains', 'bruce', 'irvin', 'comeback']","['happy', 'legend', 'return', 'go', 'fully', 'satisfied', 'old', 'main', 'bruce', 'irvin', 'comeback']","['ADJ', 'NOUN', 'VERB', 'VERB', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN']","['JJ', 'NNS', 'VBP', 'VBG', 'RB', 'JJ', 'JJ', 'NNS', 'NNP', 'NNP', 'NNP']","['amod', 'nsubj', 'ROOT', 'xcomp', 'advmod', 'amod', 'amod', 'dobj', 'compound', 'compound', 'npadvmod']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False]","['', '', '', '', '', '', '', '', 'PERSON', 'PERSON', '']"
rDxrpSqYHD8,@anmar427,2023-11-02 17:36:14+00:00,2023-11-02 17:36:14+00:00,0,0,i am glad bob and eddy are not coming back,glad bob eddy coming,"['glad', 'bob', 'eddy', 'coming']","['glad', 'bob', 'eddy', 'come']","['ADJ', 'PROPN', 'PROPN', 'VERB']","['JJ', 'NNP', 'NNP', 'VBG']","['ROOT', 'compound', 'nsubj', 'ccomp']","['xxxx', 'xxx', 'xxxx', 'xxxx']","[True, True, True, True]","[False, False, False, False]","['PERSON', 'PERSON', 'PERSON', '']"
rDxrpSqYHD8,@sumitchandofficial,2023-11-02 17:37:34+00:00,2023-11-02 17:37:34+00:00,0,0,,,[],[],[],[],[],[],[],[],[]
rDxrpSqYHD8,@bcjones528,2023-11-02 17:40:23+00:00,2023-11-02 17:40:23+00:00,0,0,come on roger jr,come roger jr,"['come', 'roger', 'jr']","['come', 'roger', 'jr']","['VERB', 'PROPN', 'PROPN']","['VB', 'NNP', 'NNP']","['ROOT', 'npadvmod', 'nsubj']","['xxxx', 'xxxx', 'xx']","[True, True, True]","[False, False, False]","['PERSON', 'PERSON', 'PERSON']"
rDxrpSqYHD8,@akshaybhardwaj1505,2023-11-02 17:40:32+00:00,2023-11-02 17:40:32+00:00,1,0,a hrefhttpswwwyoutubecomwatchvrdxrpsqyhd8t0m55s055a what happened to her energetic voice,hrefhttpswwwyoutubecomwatchvrdxrpsqyhd8t0m55s055a happened energetic voice,"['hrefhttpswwwyoutubecomwatchvrdxrpsqyhd8t0m55s055a', 'happened', 'energetic', 'voice']","['hrefhttpswwwyoutubecomwatchvrdxrpsqyhd8t0m55s055a', 'happen', 'energetic', 'voice']","['NOUN', 'VERB', 'ADJ', 'NOUN']","['NN', 'VBD', 'JJ', 'NN']","['nsubj', 'ROOT', 'amod', 'dobj']","['xxxxdxdxddxdddx', 'xxxx', 'xxxx', 'xxxx']","[False, True, True, True]","[False, False, False, False]","['', '', '', '']"
rDxrpSqYHD8,@NoariuN,2023-11-02 17:45:20+00:00,2023-11-02 17:45:20+00:00,1,0, where the fck is lej   and legend returns   how is this return  devil jin is in this game from tekken 4  ,  fck lej    legend returns    return   devil jin game tekken 4  ,"['  ', 'fck', 'lej', '   ', 'legend', 'returns', '   ', 'return', '  ', 'devil', 'jin', 'game', 'tekken', '4', ' ']","['  ', 'fck', 'lej', '   ', 'legend', 'return', '   ', 'return', '  ', 'devil', 'jin', 'game', 'tekken', '4', ' ']","['SPACE', 'PROPN', 'NOUN', 'SPACE', 'NOUN', 'NOUN', 'SPACE', 'VERB', 'SPACE', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'NUM', 'SPACE']","['_SP', 'NNP', 'NN', '_SP', 'NN', 'NNS', '_SP', 'VBP', '_SP', 'NNP', 'NNP', 'NN', 'VBD', 'CD', '_SP']","['dep', 'compound', 'compound', 'dep', 'compound', 'nsubj', 'dep', 'ROOT', 'dep', 'compound', 'compound', 'dobj', 'conj', 'dobj', 'dep']","['  ', 'xxx', 'xxx', '   ', 'xxxx', 'xxxx', '   ', 'xxxx', '  ', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'd', ' ']","[False, True, True, False, True, True, False, True, False, True, True, True, True, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['', '', '', '', '', '', '', '', '', '', '', '', '', 'CARDINAL', '']"
rDxrpSqYHD8,@user-hw3wm3qg2j,2023-11-02 17:45:23+00:00,2023-11-02 17:45:23+00:00,1,0,jin kazama was looking damn awesome cannot wait to play taken 8,jin kazama looking damn awesome wait play taken 8,"['jin', 'kazama', 'looking', 'damn', 'awesome', 'wait', 'play', 'taken', '8']","['jin', 'kazama', 'look', 'damn', 'awesome', 'wait', 'play', 'take', '8']","['PROPN', 'PROPN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NUM']","['NNP', 'NNP', 'VBG', 'RB', 'JJ', 'NN', 'NN', 'VBN', 'CD']","['compound', 'nsubj', 'ROOT', 'advmod', 'amod', 'compound', 'nsubj', 'ccomp', 'dobj']","['xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'd']","[True, True, True, True, True, True, True, True, False]","[False, False, False, False, False, False, False, False, False]","['PERSON', 'PERSON', '', '', '', '', '', '', 'CARDINAL']"
rDxrpSqYHD8,@c-red4637,2023-11-02 17:46:26+00:00,2023-11-02 17:46:26+00:00,1,1,i do not know i guess i just think 5 tekken games later jin at this point should have full control of his devil powers and transform at will like kazuya i know that devil jin is a popular character and the devs probably do not want to remove him but i think storywise jin should be far past the cannot control devil powers stuff,know guess think 5 tekken games later jin point control devil powers transform like kazuya know devil jin popular character devs probably want remove think storywise jin far past control devil powers stuff,"['know', 'guess', 'think', '5', 'tekken', 'games', 'later', 'jin', 'point', 'control', 'devil', 'powers', 'transform', 'like', 'kazuya', 'know', 'devil', 'jin', 'popular', 'character', 'devs', 'probably', 'want', 'remove', 'think', 'storywise', 'jin', 'far', 'past', 'control', 'devil', 'powers', 'stuff']","['know', 'guess', 'think', '5', 'tekken', 'game', 'later', 'jin', 'point', 'control', 'devil', 'power', 'transform', 'like', 'kazuya', 'know', 'devil', 'jin', 'popular', 'character', 'devs', 'probably', 'want', 'remove', 'think', 'storywise', 'jin', 'far', 'past', 'control', 'devil', 'power', 'stuff']","['VERB', 'NOUN', 'VERB', 'NUM', 'VERB', 'NOUN', 'ADV', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADP', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'VERB', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'ADV', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'NOUN']","['VBP', 'NN', 'VBP', 'CD', 'VBD', 'NNS', 'RB', 'NNP', 'NNP', 'NNP', 'NNP', 'NNS', 'VBP', 'IN', 'NNP', 'VBP', 'NNP', 'NNP', 'JJ', 'NN', 'NN', 'RB', 'VBP', 'NN', 'VBP', 'NN', 'NNP', 'RB', 'IN', 'NN', 'JJ', 'NNS', 'NN']","['advmod', 'intj', 'ROOT', 'nummod', 'compound', 'nsubj', 'advmod', 'compound', 'compound', 'nmod', 'amod', 'nsubj', 'ccomp', 'prep', 'pobj', 'ccomp', 'compound', 'compound', 'amod', 'compound', 'nsubj', 'advmod', 'ccomp', 'nsubj', 'ccomp', 'compound', 'nsubj', 'advmod', 'nmod', 'compound', 'compound', 'compound', 'npadvmod']","['xxxx', 'xxxx', 'xxxx', 'd', 'xxxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['', '', '', 'CARDINAL', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
