videoId,authorDisplayName,publishedAt,updatedAt,likeCount,totalReplyCount,textDisplay
9jJiNa4HoD0,@randomguitarnote8887,2023-12-19 14:43:25+00:00,2023-12-19 14:43:25+00:00,1,0,I’ll see you all online next year. 💪
9jJiNa4HoD0,@JohnRambo-zz6gy,2023-12-19 14:43:30+00:00,2023-12-19 14:43:30+00:00,2,0,This game is going to outdo SF and MK with ease
9jJiNa4HoD0,@tnave80,2023-12-19 14:43:54+00:00,2023-12-19 14:43:54+00:00,2,0,I have the standard edition pre ordered. I&#39;d love to upgrade to the deluxe edition. The only reason I don&#39;t. Is because its only available in digital format. There&#39;s people like myself that still only by physical copies. I know I want the DLC no doubt about it. But the deluxe edition only available digital. Physical isn&#39;t an option. Please Bandai Namco reconsider this and have a physical copy available for all editions of the game. Give players a choice between digital and physical copies of the game<br>Here&#39;s an idea 💡  still book physical copy deluxe edition. I&#39;d personally upgrade if this was available
9jJiNa4HoD0,@gandalfdawhitekid913,2023-12-19 14:44:05+00:00,2023-12-19 14:44:05+00:00,0,0,Put baki hanma in tekken 8
9jJiNa4HoD0,@PaulaAmato22,2023-12-19 14:44:39+00:00,2023-12-19 14:44:39+00:00,0,0,Time to get abused in Ranked By the coffee Queen and cool Gen Z Heihachi in Ranked
9jJiNa4HoD0,@user-xu6jz7pc8v,2023-12-19 14:44:40+00:00,2023-12-19 14:44:40+00:00,4,1,worst pre-order ever since tekken 7 got those shitty gold hairs
9jJiNa4HoD0,@panfarmld9664,2023-12-19 14:44:41+00:00,2023-12-19 14:44:41+00:00,0,0,Why tekken song always SLAP!!!
9jJiNa4HoD0,@mohamadamirul3060,2023-12-19 14:44:56+00:00,2023-12-19 14:44:56+00:00,0,0,Drip
9jJiNa4HoD0,@a.alphonso6193,2023-12-19 14:45:14+00:00,2023-12-19 14:45:14+00:00,2,0,an ultimate edition just for some customizations...????
9jJiNa4HoD0,@pcmastergamerace6206,2023-12-19 14:45:20+00:00,2023-12-19 14:45:20+00:00,1,2,"No cambies bandai namco, no cambies xDDDDDDDDDDDDDDDDDDDD"
9jJiNa4HoD0,@Dr-Knight,2023-12-19 14:46:28+00:00,2023-12-19 14:46:28+00:00,1,0,This gold suits are so flexin’.Im debating on whether to buy the ultimate edition or not.
9jJiNa4HoD0,@filmboy422,2023-12-19 14:46:41+00:00,2023-12-19 14:46:41+00:00,2,0,"I hope they put Yujiro Hanma or Baki Hanma as playable DLC characters, I deadly hope so"
9jJiNa4HoD0,@Grind4Real,2023-12-19 14:46:49+00:00,2023-12-19 14:46:49+00:00,0,0,Cool Golden skin but you can customise your characters outfit so there is no point and no need for me.
